STAID, SOUID,    DATE,   TX, Q_TX
   417,120091,19730520,  180,    0
   417,120091,19730521,  198,    0
   417,120091,19730522,  220,    0
   417,120091,19730523,  264,    0
   417,120091,19730524,  296,    0
   417,120091,19730525,  306,    0
   417,120091,19730526,  306,    0
   417,120091,19730527,  300,    0
   417,120091,19730528,  280,    0
   417,120091,19730529,  276,    0
   417,120091,19730530,  292,    0
   417,120091,19730531,  294,    0
   417,120091,19730601,  250,    0
   417,120091,19730602,  270,    0
   417,120091,19730603,  250,    0
   417,120091,19730604,  206,    0
   417,120091,19730605,  204,    0
   417,120091,19730606,  244,    0
   417,120091,19730607,  240,    0
   417,120091,19730608,  256,    0
   417,120091,19730609,  270,    0
   417,120091,19730610,  250,    0
   417,120091,19730611,  236,    0
   417,120091,19730612,  262,    0
   417,120091,19730613,  292,    0
   417,120091,19730614,  306,    0
   417,120091,19730615,  304,    0
   417,120091,19730616,  294,    0
   417,120091,19730617,  284,    0
   417,120091,19730618,  274,    0
   417,120091,19730619,  300,    0
   417,120091,19730620,  306,    0
   417,120091,19730621,  310,    0
   417,120091,19730622,  266,    0
   417,120091,19730623,  292,    0
   417,120091,19730624,  310,    0
   417,120091,19730625,  310,    0
   417,120091,19730626,  308,    0
   417,120091,19730627,  310,    0
   417,120091,19730628,  350,    0
   417,120091,19730629,  346,    0
   417,120091,19730630,  340,    0
   417,120091,19730701,  366,    0
   417,120091,19730702,  366,    0
   417,120091,19730703,  380,    0
   417,120091,19730704,  386,    0
   417,120091,19730705,  310,    0
   417,120091,19730706,  324,    0
   417,120091,19730707,  320,    0
   417,120091,19730708,  316,    0
   417,120091,19730709,  332,    0
   417,120091,19730710,  316,    0
   417,120091,19730711,  334,    0
   417,120091,19730712,  320,    0
   417,120091,19730713,  264,    0
   417,120091,19730714,  286,    0
   417,120091,19730715,  270,    0
   417,120091,19730716,  264,    0
   417,120091,19730717,  246,    0
   417,120091,19730718,  304,    0
   417,120091,19730719,  334,    0
   417,120091,19730720,  338,    0
   417,120091,19730721,  344,    0
   417,120091,19730722,  346,    0
   417,120091,19730723,  340,    0
   417,120091,19730724,  360,    0
   417,120091,19730725,  390,    0
   417,120091,19730726,  384,    0
   417,120091,19730727,  346,    0
   417,120091,19730728,  344,    0
   417,120091,19730729,  300,    0
   417,120091,19730730,  310,    0
   417,120091,19730731,  316,    0
   417,120091,19730801,  324,    0
   417,120091,19730802,  342,    0
   417,120091,19730803,  320,    0
   417,120091,19730804,  340,    0
   417,120091,19730805,  360,    0
   417,120091,19730806,  376,    0
   417,120091,19730807,  372,    0
   417,120091,19730808,  366,    0
   417,120091,19730809,  386,    0
   417,120091,19730810,  380,    0
   417,120091,19730811,  364,    0
   417,120091,19730812,  380,    0
   417,120091,19730813,  380,    0
   417,120091,19730814,  382,    0
   417,120091,19730815,  366,    0
   417,120091,19730816,  334,    0
   417,120091,19730817,  332,    0
   417,120091,19730818,  344,    0
   417,120091,19730819,  350,    0
   417,120091,19730820,  360,    0
   417,120091,19730821,  360,    0
   417,120091,19730822,  314,    0
   417,120091,19730823,  336,    0
   417,120091,19730824,  342,    0
   417,120091,19730825,  342,    0
   417,120091,19730826,  340,    0
   417,120091,19730827,  338,    0
   417,120091,19730828,  340,    0
   417,120091,19730829,  346,    0
   417,120091,19730830,  348,    0
   417,120091,19730831,  330,    0
   417,120091,19730901,  316,    0
   417,120091,19730902,  320,    0
   417,120091,19730903,  328,    0
   417,120091,19730904,  334,    0
   417,120091,19730905,  290,    0
   417,120091,19730906,  280,    0
   417,120091,19730907,  280,    0
   417,120091,19730908,  302,    0
   417,120091,19730909,  324,    0
   417,120091,19730910,  350,    0
   417,120091,19730911,  366,    0
   417,120091,19730912,  320,    0
   417,120091,19730913,  340,    0
   417,120091,19730914,  356,    0
   417,120091,19730915,  356,    0
   417,120091,19730916,  330,    0
   417,120091,19730917,  270,    0
   417,120091,19730918,  280,    0
   417,120091,19730919,  304,    0
   417,120091,19730920,  300,    0
   417,120091,19730921,  244,    0
   417,120091,19730922,  248,    0
   417,120091,19730923,  244,    0
   417,120091,19730924,  216,    0
   417,120091,19730925,  254,    0
   417,120091,19730926,  280,    0
   417,120091,19730927,  296,    0
   417,120091,19730928,  310,    0
   417,120091,19730929,  304,    0
   417,120091,19730930,  240,    0
   417,120091,19731001,  158,    0
   417,120091,19731002,  178,    0
   417,120091,19731003,  202,    0
   417,120091,19731004,  222,    0
   417,120091,19731005,  224,    0
   417,120091,19731006,  236,    0
   417,120091,19731007,  242,    0
   417,120091,19731008,  256,    0
   417,120091,19731009,  252,    0
   417,120091,19731010,  252,    0
   417,120091,19731011,  236,    0
   417,120091,19731012,  244,    0
   417,120091,19731013,  210,    0
   417,120091,19731014,  216,    0
   417,120091,19731015,  242,    0
   417,120091,19731016,  234,    0
   417,120091,19731017,  170,    0
   417,120091,19731018,  132,    0
   417,120091,19731019,  180,    0
   417,120091,19731020,  174,    0
   417,120091,19731021,  190,    0
   417,120091,19731022,  204,    0
   417,120091,19731023,  220,    0
   417,120091,19731024,  220,    0
   417,120091,19731025,  210,    0
   417,120091,19731026,  166,    0
   417,120091,19731027,  186,    0
   417,120091,19731028,  214,    0
   417,120091,19731029,  220,    0
   417,120091,19731030,  225,    0
   417,120091,19731031,  230,    0
   417,120091,19731101,  230,    0
   417,120091,19731102,  230,    0
   417,120091,19731103,  180,    0
   417,120091,19731104,  204,    0
   417,120091,19731105,  176,    0
   417,120091,19731106,  170,    0
   417,120091,19731107,  186,    0
   417,120091,19731108,  180,    0
   417,120091,19731109,  160,    0
   417,120091,19731110,  166,    0
   417,120091,19731111,  146,    0
   417,120091,19731112,  154,    0
   417,120091,19731113,  166,    0
   417,120091,19731114,  160,    0
   417,120091,19731115,  200,    0
   417,120091,19731116,  196,    0
   417,120091,19731117,  160,    0
   417,120091,19731118,  170,    0
   417,120091,19731119,  162,    0
   417,120091,19731120,  180,    0
   417,120091,19731121,  190,    0
   417,120091,19731122,  186,    0
   417,120091,19731123,  180,    0
   417,120091,19731124,  162,    0
   417,120091,19731125,  169,    0
   417,120091,19731126,  166,    0
   417,120091,19731127,  156,    0
   417,120091,19731128,  140,    0
   417,120091,19731129,  130,    0
   417,120091,19731130,  160,    0
   417,120091,19731201,  154,    0
   417,120091,19731202,   90,    0
   417,120091,19731203,   74,    0
   417,120091,19731204,   86,    0
   417,120091,19731205,  126,    0
   417,120091,19731206,  138,    0
   417,120091,19731207,  140,    0
   417,120091,19731208,  120,    0
   417,120091,19731209,  116,    0
   417,120091,19731210,  128,    0
   417,120091,19731211,  120,    0
   417,120091,19731212,   90,    0
   417,120091,19731213,  116,    0
   417,120091,19731214,  146,    0
   417,120091,19731215,  140,    0
   417,120091,19731216,  136,    0
   417,120091,19731217,  106,    0
   417,120091,19731218,  122,    0
   417,120091,19731219,  132,    0
   417,120091,19731220,   90,    0
   417,120091,19731221,   96,    0
   417,120091,19731222,  104,    0
   417,120091,19731223,  100,    0
   417,120091,19731224,   64,    0
   417,120091,19731225,   76,    0
   417,120091,19731226,  110,    0
   417,120091,19731227,  100,    0
   417,120091,19731228,  124,    0
   417,120091,19731229,   82,    0
   417,120091,19731230,  100,    0
   417,120091,19731231,   94,    0
   417,120091,19740101,   92,    0
   417,120091,19740102,   88,    0
   417,120091,19740103,   80,    0
   417,120091,19740104,   94,    0
   417,120091,19740105,  146,    0
   417,120091,19740106,  142,    0
   417,120091,19740107,  146,    0
   417,120091,19740108,  146,    0
   417,120091,19740109,  120,    0
   417,120091,19740110,  126,    0
   417,120091,19740111,  154,    0
   417,120091,19740112,  170,    0
   417,120091,19740113,  130,    0
   417,120091,19740114,  130,    0
   417,120091,19740115,  156,    0
   417,120091,19740116,  164,    0
   417,120091,19740117,  154,    0
   417,120091,19740118,  134,    0
   417,120091,19740119,  140,    0
   417,120091,19740120,  150,    0
   417,120091,19740121,  142,    0
   417,120091,19740122,  154,    0
   417,120091,19740123,  146,    0
   417,120091,19740124,  130,    0
   417,120091,19740125,   96,    0
   417,120091,19740126,  102,    0
   417,120091,19740127,  124,    0
   417,120091,19740128,  134,    0
   417,120091,19740129,  118,    0
   417,120091,19740130,  116,    0
   417,120091,19740131,  104,    0
   417,120091,19740201,  106,    0
   417,120091,19740202,  106,    0
   417,120091,19740203,   94,    0
   417,120091,19740204,  108,    0
   417,120091,19740205,  100,    0
   417,120091,19740206,  110,    0
   417,120091,19740207,  120,    0
   417,120091,19740208,  150,    0
   417,120091,19740209,  160,    0
   417,120091,19740210,  188,    0
   417,120091,19740211,  162,    0
   417,120091,19740212,  100,    0
   417,120091,19740213,   96,    0
   417,120091,19740214,  100,    0
   417,120091,19740215,  114,    0
   417,120091,19740216,   66,    0
   417,120091,19740217,   84,    0
   417,120091,19740218,   90,    0
   417,120091,19740219,   66,    0
   417,120091,19740220,   90,    0
   417,120091,19740221,  110,    0
   417,120091,19740222,  124,    0
   417,120091,19740223,  134,    0
   417,120091,19740224,  126,    0
   417,120091,19740225,  114,    0
   417,120091,19740226,  126,    0
   417,120091,19740227,  130,    0
   417,120091,19740228,  155,    0
   417,120091,19740301,  170,    0
   417,120091,19740302,  160,    0
   417,120091,19740303,  106,    0
   417,120091,19740304,   94,    0
   417,120091,19740305,  120,    0
   417,120091,19740306,  156,    0
   417,120091,19740307,  160,    0
   417,120091,19740308,  148,    0
   417,120091,19740309,  144,    0
   417,120091,19740310,  114,    0
   417,120091,19740311,  105,    0
   417,120091,19740312,  132,    0
   417,120091,19740313,  122,    0
   417,120091,19740314,  144,    0
   417,120091,19740315,  172,    0
   417,120091,19740316,  210,    0
   417,120091,19740317,  246,    0
   417,120091,19740318,  202,    0
   417,120091,19740319,  146,    0
   417,120091,19740320,   76,    0
   417,120091,19740321,   56,    0
   417,120091,19740322,  104,    0
   417,120091,19740323,  172,    0
   417,120091,19740324,  138,    0
   417,120091,19740325,  156,    0
   417,120091,19740326,  164,    0
   417,120091,19740327,  190,    0
   417,120091,19740328,  126,    0
   417,120091,19740329,  166,    0
   417,120091,19740330,  168,    0
   417,120091,19740331,  164,    0
   417,120091,19740401,  180,    0
   417,120091,19740402,  156,    0
   417,120091,19740403,  102,    0
   417,120091,19740404,  130,    0
   417,120091,19740405,  174,    0
   417,120091,19740406,  200,    0
   417,120091,19740407,  210,    0
   417,120091,19740408,  170,    0
   417,120091,19740409,  146,    0
   417,120091,19740410,  118,    0
   417,120091,19740411,  114,    0
   417,120091,19740412,  124,    0
   417,120091,19740413,  132,    0
   417,120091,19740414,  126,    0
   417,120091,19740415,  134,    0
   417,120091,19740416,  160,    0
   417,120091,19740417,  190,    0
   417,120091,19740418,  180,    0
   417,120091,19740419,  180,    0
   417,120091,19740420,  176,    0
   417,120091,19740421,  172,    0
   417,120091,19740422,  146,    0
   417,120091,19740423,  162,    0
   417,120091,19740424,  150,    0
   417,120091,19740425,  172,    0
   417,120091,19740426,  180,    0
   417,120091,19740427,  100,    0
   417,120091,19740428,  110,    0
   417,120091,19740429,   70,    0
   417,120091,19740430,  136,    0
   417,120091,19740501,  162,    0
   417,120091,19740502,  166,    0
   417,120091,19740503,  140,    0
   417,120091,19740504,  122,    0
   417,120091,19740505,  190,    0
   417,120091,19740506,  202,    0
   417,120091,19740507,  216,    0
   417,120091,19740508,  224,    0
   417,120091,19740509,  244,    0
   417,120091,19740510,  250,    0
   417,120091,19740511,  246,    0
   417,120091,19740512,  242,    0
   417,120091,19740513,  254,    0
   417,120091,19740514,  294,    0
   417,120091,19740515,  308,    0
   417,120091,19740516,  254,    0
   417,120091,19740517,  294,    0
   417,120091,19740518,  300,    0
   417,120091,19740519,  260,    0
   417,120091,19740520,  292,    0
   417,120091,19740521,  300,    0
   417,120091,19740522,  320,    0
   417,120091,19740523,  320,    0
   417,120091,19740524,  250,    0
   417,120091,19740525,  252,    0
   417,120091,19740526,  294,    0
   417,120091,19740527,  286,    0
   417,120091,19740528,  316,    0
   417,120091,19740529,  244,    0
   417,120091,19740530,  220,    0
   417,120091,19740531,  264,    0
